Date,Power_from_gas_engine,Daily_NEA,Total_Power,Total_power_per_ML,Raw_sew_flow,Raw_sew_com_pH,Raw_sew_com_BOD,Raw_sew_com_COD,Raw_sew_com_TSS,Raw_sew_com_N,Raw_sew_com_OG,Raw_sew_pH,Raw_sew_BOD,Raw_sew_COD,Raw_sew_TSS,Raw_sew_TP,Raw_sew_TColi,Raw_sew_FColi,Grit_TSS,PST_pH,PST_TSS,PST_BOD,PST_COD,PST_Sludge,SC_pH,SC_TSS,SC_BOD,SC_COD,SC_RAS,SST_pH,SST_TSS,SST_BOD,SST_CODRaw_sew,SST_RAS,CCT_com_pH,CCT_com_BOD,CCT_com_COD,CCT_com_TSS,CCT_com_OG,CCT_com_N,CCT_pH,CCT_BOD,CCT_COD,CCT_TSS,CCT_TColi,CCT_FColi,CCT_FRC,Existing_AT_pH,Existing_AT_DO,Existing_AT_MLSS,Existing_AT_MLVSS,Existing_AT_SV30,Existing_AT_SVI,New_AT_pH,New_AT_DO,New_AT_MLSS,New_AT_MLVSS,New_AT_SV30,New_AT_SVI,PST_Sludge_pH,PST_Sludge_TS,PST_Sludge_VS,Thickened_sludge_pH,Thickened_sludge_TS,Thickened_sludge_VS,Thickened_sludge_VFA,Thickened_sludge_Alk,Thickened_sludge_VFA_to_Alk,Digestor_Feed_Vol,Digestor_A_pH,Digestor_A_TS,Digestor_A_VS,Digestor_A_VFA,Digestor_A_Alk,Digestor_A_VFA_to_Alk,Digestor_A_Temp,Digestor_B_pH,Digestor_B_TS,Digestor_B_VS,Digestor_B_VFA,Digestor_B_Alk,Digestor_B_VFA_to_Alk,Digestor_B_Temp,Centrifuge_feed_pH,Centrifuge_feed_TS,Centrifuge_feed_VS,Cake_TS,Cake_VS,Centrifuge_feed_Vol,Gas_generation,Methane,Carbondioxide,Gas_scrubber_inlet_pH,Gas_scrubber_outlet_pH,Odour_control_inlet_pH,Odour_control_outlet_pH
2023-05-03,1.1,14.22,15.32,882.3360018429995,17.363,6.88,389.3,800.0,420.0,21.3,42.0,7.17,404.4,843.0,415.0,10.57,43000000.0,\N,385.0,7.04,1060.0,464.4,784.0,273.0,6.78,18.0,13.8,74.0,10180.0,6.6,218.0,62.4,277.0,8930.0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,6.515,0.455,7170.0,4260.0,945.0,131.935247651247,6.69,0.635,3890.0,2095.0,475.0,123.739837398374,6.4775,3.835,51.9825,6.52,3.1,51.11,924.0,475.0,1.9452631578947368,139.0,7.13,5.29,42.69,2304.0,1925.0,1.1968831168831169,28.0,7.08,4.31,47.49,2166.0,1600.0,1.35375,25.0,7.14,3.39584389254979,46.5671641790969,21.6,50.15,146.0,\N,\N,\N,566.0,141.0,7.05,2.98
2023-05-04,1.5,13.34,14.84,800.6906226394734,18.534,7.05,329.1,765.0,365.0,35.8,74.0,6.87,404.3,998.0,450.0,10.62,29000000.0,\N,\N,6.84,1040.0,449.3,945.0,372.0,6.86,12.0,11.3,62.0,9990.0,6.7,68.0,28.3,88.0,8000.0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,6.685,0.59,7580.0,4827.5,955.0,126.32335049216,6.57,0.575,4680.0,3080.0,605.0,127.121394788092,6.4925,3.15,53.32,6.47,3.12,56.07,\N,\N,\N,174.0,6.91,3.44,52.03,1860.0,1725.0,1.0782608695652174,28.0,6.91,3.54,52.95,2190.0,1625.0,1.3476923076923077,25.0,6.89,3.03030303030278,52.5316455696146,20.4,45.27,159.0,\N,\N,\N,453.0,113.0,6.98,3.21
2023-05-05,1.3,14.96,16.26,913.8938848920864,17.792,7.1,269.3,794.0,350.0,22.4,45.0,7.14,299.1,684.0,330.0,9.37,36000000.0,\N,340.0,7.0,500.0,374.1,804.0,266.0,6.88,20.0,15.3,72.0,10870.0,6.8,50.0,32.1,94.0,8390.0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,6.59,0.42,7070.0,4500.0,945.0,134.761746353363,6.745,0.595,4830.0,2905.0,565.0,115.092407764317,\N,\N,\N,6.69,3.13,52.83,726.0,375.0,1.936,170.0,6.94,3.44,48.49,1146.0,1650.0,0.6945454545454546,28.0,6.88,3.92,44.75,1230.0,1375.0,0.8945454545454545,25.0,6.79,3.05851063829799,48.4057971014479,19.27,52.64,154.0,\N,63.4,27.1,453.0,141.0,6.79,3.02
2023-05-06,1.1,14.92,16.02,908.8846022920685,17.626,7.0,374.6,775.0,400.0,63.8,61.0,7.25,299.3,797.0,365.0,10.49,56000000.0,\N,\N,7.21,435.0,329.3,674.0,321.0,6.72,20.0,13.1,79.0,10620.0,6.84,30.0,23.3,82.0,10230.0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,6.925,0.485,7050.0,4090.0,950.0,135.547014929904,6.34,0.59,4555.0,2620.0,365.0,81.2521348753233,6.63,3.98,52.70775,6.65,4.73,52.71,\N,400.0,\N,170.0,7.2,3.18,49.18,990.0,1875.0,0.528,28.0,7.1,3.62,48.69,1110.0,1725.0,0.6434782608695652,25.0,7.13,3.22101384679394,49.446494464946,19.48,48.34,170.0,\N,\N,\N,566.0,113.0,6.83,3.1
2023-05-07,1.3,14.99,16.29,899.254761247585,18.115,7.01,404.3,733.0,420.0,52.1,65.5,7.11,344.6,799.0,370.0,8.97,48000000.0,\N,480.0,7.02,390.0,269.6,682.0,380.0,6.63,54.0,21.8,72.0,10750.0,6.3,32.0,20.6,65.0,10530.0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,6.855,0.45,7635.0,4405.0,945.0,123.851872199427,6.41,0.62,5105.0,3665.0,475.0,92.848525366161,6.4,3.2675,51.5625,6.7,3.62,50.96,726.0,375.0,1.936,170.0,7.09,3.43,47.86,1158.0,1700.0,0.6811764705882353,28.0,6.99,3.84,47.17,1122.0,1550.0,0.7238709677419355,26.0,6.9,3.42448879034234,48.4412470024059,19.35,50.83,171.0,\N,\N,\N,453.0,113.0,6.96,2.92
2023-05-08,1.1,15.16,16.26,873.5829796378877,18.613,7.19,359.4,684.0,355.0,65.0,57.5,7.21,509.3,828.0,515.0,7.83,300000000.0,\N,485.0,7.16,1235.0,569.3,782.0,341.0,7.1,30.0,16.1,70.0,10260.0,6.76,34.0,25.3,77.0,9520.0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,6.945,0.465,7015.0,4870.0,935.0,134.09882852007,6.655,0.7,4080.0,3275.0,525.0,125.821496714013,6.4825,3.2875,54.4025,6.52,4.28,60.78,906.0,375.0,2.416,170.0,7.11,3.43,48.2,1266.0,1650.0,0.7672727272727272,28.0,6.98,3.44,47.27,1188.0,1575.0,0.7542857142857143,26.0,7.06,3.14938086035387,53.6363636363629,20.86,47.39,134.0,\N,\N,\N,566.0,141.0,\N,\N
2023-05-09,1.6,13.95,15.549999999999999,876.2538036740674,17.746,7.06,479.3,866.0,515.0,53.8,73.5,7.13,494.4,775.0,555.0,6.328,49000000.0,\N,645.0,7.11,1455.0,749.4,811.0,338.0,6.96,34.0,24.6,75.0,11540.0,6.77,73.0,21.4,89.0,9020.0,\N,\N,\N,\N,\N,\N,7.14,20.4,72.0,42.0,\N,\N,\N,6.945,0.505,7010.0,4340.0,940.0,134.375286928311,6.735,0.9,4640.0,3025.0,690.0,148.497183962527,6.51,3.7975,44.8125,6.66,3.73,48.75,1056.0,375.0,2.816,171.0,7.2,3.22,51.13,1704.0,1625.0,1.0486153846153845,28.0,7.19,3.58,45.96,1506.0,1450.0,1.0386206896551724,26.0,7.06,3.61963190184077,51.4124293785277,20.08,50.67,157.0,\N,\N,\N,\N,\N,7.02,3.47
2023-05-10,1.2,13.97,15.17,840.6760875588805,18.045,7.24,359.1,965.0,375.0,56.0,63.0,7.2,494.3,874.0,530.0,7.306,5000000.0,\N,595.0,7.13,965.0,449.3,800.0,317.0,7.01,17.0,15.5,66.0,10770.0,6.76,40.0,17.9,72.0,9510.0,7.2,11.1,62.0,15.5,4.5,17.9,7.15,11.7,60.0,29.0,900.0,\N,\N,6.935,0.6,7050.0,4315.0,955.0,136.122032911024,6.72,0.96,5135.0,3535.0,815.0,158.819691532702,6.5575,3.2525,54.2275,6.7,4.91,54.72,924.0,450.0,2.0533333333333332,170.0,7.21,3.27,48.82,1830.0,1725.0,1.0608695652173914,28.0,7.15,3.92,45.61,1368.0,1350.0,1.0133333333333334,26.0,7.12,3.11058545239492,46.7680608365026,21.08,54.1,166.0,\N,\N,\N,566.0,113.0,6.94,2.88
2023-05-11,1.0,14.54,15.54,991.1346386886919,15.679,7.1,509.1,1116.0,605.0,68.3,74.5,7.17,419.1,1105.0,430.0,10.522,8000000.0,\N,585.0,7.11,1410.0,419.1,1023.0,375.0,6.92,27.0,15.9,59.0,10410.0,6.88,46.0,18.9,77.0,11780.0,7.2,13.0,62.0,27.5,8.0,10.1,7.13,10.7,57.0,27.0,1000.0,\N,0.2,6.915,0.59,7380.0,\N,945.0,128.761523341977,6.695,0.935,5100.0,\N,750.0,147.221122010683,6.4825,3.8425,53.7425,6.68,3.46141486480292,59.8143236074228,\N,475.0,\N,171.0,7.21,4.3,47.23,1980.0,1775.0,1.115492957746479,28.0,7.16,3.99,47.21,2304.0,1700.0,1.3552941176470588,26.0,7.18,3.49546753200946,52.3713420787118,22.0128719335884,54.724576271186,162.0,\N,\N,\N,481.0,113.0,7.11,3.17
2023-05-12,1.4,15.02,16.419999999999998,1082.827749934054,15.164,7.04,419.1,992.0,455.0,66.1,53.5,7.16,614.1,1229.0,630.0,9.95,40000000.0,20000000.0,650.0,7.11,440.0,164.1,648.0,290.0,7.15,15.0,14.7,49.0,10840.0,7.06,54.0,18.9,123.0,10240.0,7.26,14.9,51.0,24.0,7.0,17.1,7.16,9.2,80.0,22.5,520.0,200.0,0.6,6.93,0.6,7355.0,5510.0,955.0,130.050869671457,6.79,0.785,6605.0,5295.0,890.0,136.193010877112,6.595,2.59,61.3125,6.75,2.28,67.81,1086.0,750.0,1.448,173.0,7.18,3.02,50.46,2118.0,1650.0,1.2836363636363637,28.0,7.16,3.82,48.91,2316.0,1600.0,1.4475,26.0,7.02,2.40021335229806,48.8888888888784,20.3657413498226,54.7157622738999,169.0,\N,\N,\N,566.0,170.0,6.66,2.84
2023-05-13,1.2,13.62,14.819999999999999,980.8074123097285,15.11,7.15,419.3,1080.0,440.0,57.1,69.5,7.12,389.1,1090.0,410.0,5.992,61000000.0,31000000.0,575.0,7.08,720.0,449.1,1149.0,292.0,7.03,21.0,17.7,59.0,10650.0,6.96,35.0,19.5,75.0,10740.0,7.3,14.3,50.0,18.0,5.5,9.2,7.1,13.4,46.0,22.0,610.0,400.0,0.5,6.91,0.62,7050.0,4740.0,910.0,129.573698062595,6.87,0.795,5755.0,4085.0,715.0,124.22620018239,6.6575,2.795,58.1775,6.66,1.97,53.9,1818.0,1600.0,1.13625,188.0,7.09,4.23,50.83,1818.0,1600.0,1.13625,28.0,7.06,3.54,50.31,2106.0,1400.0,1.5042857142857142,26.0,6.99,3.33808263789938,51.4227642276318,22.1925473737753,57.9942693409752,169.0,\N,\N,\N,\N,\N,7.02,2.93
2023-05-14,1.6,13.45,15.049999999999999,1088.292718200882,13.829,7.22,523.9,1656.0,765.0,78.4,71.5,7.2,614.3,1233.0,860.0,\N,51000000.0,28000000.0,720.0,7.06,1440.0,524.3,1100.0,330.0,7.11,21.0,18.5,60.0,10440.0,7.02,18.0,16.7,70.0,10590.0,7.11,12.8,85.0,21.0,8.5,16.8,7.16,12.8,50.0,16.5,800.0,500.0,0.2,6.92,0.555,7125.0,4893.0,920.0,129.415834733617,6.805,0.69,6105.0,4034.5,795.0,130.240027045301,6.665,3.1,57.205,6.65,3.83,56.49,876.0,475.0,1.8442105263157895,195.0,7.13,3.14,52.05,2166.0,1725.0,1.2556521739130435,28.0,7.04,3.63,47.18,1854.0,1350.0,1.3733333333333333,26.0,7.01,3.15847079978096,49.7524752475253,22.44,51.6,162.0,\N,\N,\N,566.0,141.0,6.73,3.01
2023-05-15,1.4,10.02,11.42,1588.9801029636844,10.27,6.98,224.1,828.0,235.0,51.0,66.5,7.04,328.9,890.0,340.0,5.25,70000000.0,46000000.0,\N,7.0,450.0,328.9,519.0,360.0,6.94,10.0,9.7,95.0,9130.0,6.73,15.0,14.5,87.0,6790.0,7.09,10.4,62.0,26.0,8.5,9.2,7.04,12.0,85.0,18.0,420.0,200.0,0.6,6.89,0.575,7250.0,\N,945.0,130.566209575852,6.73,0.615,6400.0,\N,810.0,126.660415689952,6.5375,3.52,56.84,6.66,3.57,53.39,\N,450.0,\N,177.0,7.13,3.31,48.76,2280.0,1800.0,1.2666666666666666,28.0,7.09,3.57,50.0,1704.0,1350.0,1.2622222222222221,26.0,7.04,3.52985354862914,49.3920972644391,22.11,48.12,157.0,\N,\N,\N,453.0,170.0,7.14,2.66
2023-05-16,1.2,7.42,8.62,615.6703092636241,7.187,7.21,374.3,1234.0,415.0,67.2,54.0,7.01,344.1,987.0,360.0,5.998,400000000.0,30000000.0,\N,6.89,115.0,284.1,884.0,386.0,6.82,10.0,9.3,75.0,10070.0,6.67,20.0,17.1,85.0,4830.0,7.39,16.2,64.0,44.5,8.5,9.2,6.96,8.1,57.0,16.0,720.0,380.0,0.2,6.785,0.7,7585.0,4280.5,950.0,125.330033290315,6.675,0.515,6735.0,3060.0,830.0,123.231431409337,6.5525,3.125,49.9525,6.58,3.86,54.14,660.0,375.0,1.76,170.0,7.06,3.37,45.54,2004.0,1450.0,1.3820689655172413,28.0,6.88,3.97,49.94,2586.0,1225.0,2.1110204081632653,26.0,6.96,2.94062134309764,50.7060333761193,20.88,53.6,165.0,\N,\N,\N,566.0,170.0,7.41,3.19
2023-05-17,1.2,12.22,13.42,958.5029640739948,14.001,7.2,374.1,1090.0,470.0,35.8,53.5,7.23,314.3,843.0,355.0,8.492,9000000.0,5000000.0,\N,7.16,1225.0,449.3,1347.0,272.0,7.04,12.0,10.1,62.0,9880.0,6.73,19.0,14.9,59.0,10710.0,7.23,17.5,75.0,22.5,5.5,9.5,7.14,10.6,62.0,13.5,560.0,300.0,0.5,7.0,0.395,7130.0,4960.0,940.0,133.482428115016,6.91,0.665,6385.0,3915.0,790.0,124.136321195145,6.6025,3.435,59.58,6.89,3.45,56.61,966.0,1550.0,0.6232258064516129,201.0,7.15,4.05,53.35,1932.0,1650.0,1.170909090909091,28.0,7.08,4.13,57.51,1662.0,1300.0,1.2784615384615385,26.0,6.89,3.27144120247539,56.5315315315249,21.31,55.39,162.0,\N,\N,\N,453.0,113.0,7.39,2.54
2023-05-18,1.4,14.75,16.15,1019.1846522781773,15.846,6.69,494.6,1033.0,545.0,51.5,34.0,7.17,434.1,1136.0,500.0,10.559,77000000.0,30000000.0,\N,7.14,555.0,404.1,674.0,279.0,6.91,10.0,9.3,82.0,10130.0,7.02,47.0,20.1,77.0,12040.0,7.14,18.0,75.0,36.0,7.5,14.3,7.14,13.0,82.0,17.5,500.0,300.0,0.5,6.78,0.63,6935.0,4145.0,960.0,139.108631605341,6.795,0.71,5985.0,3415.0,880.0,147.032959056622,6.625,3.5025,52.9375,6.55,3.35,56.05,1080.0,350.0,3.085714285714286,200.0,6.9,3.18,51.07,1944.0,1600.0,1.215,28.0,6.86,3.53,50.78,2332.0,1500.0,1.5546666666666666,26.0,6.76,3.20702491171135,47.7678571428571,18.98,50.78,168.0,\N,\N,\N,453.0,296.0,7.12,1.61
2023-05-19,1.2,14.65,15.85,879.6270603252124,18.019,7.12,359.6,1090.0,430.0,42.6,46.5,7.36,389.6,992.0,445.0,7.082,30000000.0,4000000.0,1460.0,7.23,1545.0,569.6,1352.0,287.0,6.87,19.0,17.6,62.0,10260.0,6.6,79.0,26.0,87.0,12190.0,7.36,15.7,68.0,20.5,4.5,12.3,6.87,13.9,62.0,16.5,600.0,210.0,0.2,6.735,0.36,6425.0,3930.0,905.0,141.486013048965,6.53,0.905,5770.0,3580.0,720.0,125.075401134033,6.765,3.33,51.1825,6.65,3.73,49.62,966.0,400.0,2.415,171.0,6.94,5.44,39.86,2472.0,1725.0,1.4330434782608696,28.0,6.92,3.67,46.78,2214.0,1600.0,1.38375,26.0,7.03,1.43836863506738,42.6160337552706,22.51,45.62,173.0,\N,\N,\N,566.0,113.0,6.17,3.52
2023-05-20,0.9,14.05,14.950000000000001,836.2700676847347,17.877,7.09,374.3,918.0,425.0,56.6,37.5,7.22,419.6,1033.0,500.0,4.438,54000000.0,38000000.0,\N,7.19,1080.0,539.6,1337.0,353.0,6.74,22.0,18.8,81.0,9640.0,6.67,17.0,15.8,78.0,10990.0,7.19,16.9,48.0,26.0,5.0,7.0,7.14,15.7,66.0,27.0,480.0,180.0,0.2,6.72,0.755,6640.0,3985.0,890.0,134.706439393939,6.69,0.425,5995.0,3735.0,695.0,115.833296228683,6.685,3.5625,52.1175,6.63,3.7,52.87,840.0,425.0,1.9764705882352942,160.0,6.95,3.23,49.93,2280.0,1750.0,1.302857142857143,28.0,6.93,3.58,48.41,2124.0,1575.0,1.3485714285714285,26.0,7.08,3.39259334725694,47.1471471471432,21.28,58.0,156.0,\N,\N,\N,296.0,113.0,7.24,3.11
2023-05-21,1.6,13.64,15.24,1058.774489370571,14.394,6.96,479.1,818.0,415.0,62.7,63.0,6.94,359.3,983.0,430.0,5.805,30000000.0,4600000.0,\N,6.92,175.0,224.3,625.0,393.0,6.92,13.0,12.5,64.0,11180.0,6.84,36.0,22.1,81.0,10240.0,7.13,13.7,62.0,25.5,6.0,14.6,7.11,15.8,56.0,22.5,620.0,120.0,0.2,6.67,0.375,6485.0,3455.0,910.0,82.0635382489079,6.675,0.515,5705.0,2650.0,570.0,100.668638688605,6.6675,3.3025,53.53,6.65,3.93,50.18,1164.0,400.0,2.91,200.0,7.12,3.28,45.29,1668.0,1850.0,0.9016216216216216,28.0,6.98,3.74,47.94,2184.0,1450.0,1.5062068965517241,26.0,6.96,3.24759039842803,49.1493383742896,19.32,47.91,153.0,\N,\N,\N,296.0,141.0,6.4,2.19
2023-05-22,1.0,13.76,14.76,919.2252600112101,16.057,6.87,374.0,1111.0,395.0,34.7,78.0,7.14,389.1,1049.0,485.0,8.374,45000000.0,31000000.0,\N,7.04,865.0,449.1,1075.0,325.0,6.94,18.0,16.2,59.0,10440.0,6.91,21.0,18.0,85.0,9940.0,7.21,12.5,98.0,21.0,5.5,10.1,6.98,11.0,51.0,20.0,630.0,210.0,0.2,6.71,0.475,6395.0,3790.0,4430.0,129.977569341167,6.365,0.635,5750.0,3135.0,575.0,99.756094608662,6.6475,3.4125,55.215,6.6,3.49,56.11,924.0,375.0,2.464,200.0,7.13,3.62,50.35,1872.0,1775.0,1.0546478873239438,28.0,7.05,3.48,50.41,1950.0,1575.0,1.2380952380952381,26.0,6.89,2.87,49.42,21.8,49.0,96.0,\N,\N,\N,\N,\N,\N,\N
2023-05-23,1.1,14.43,15.53,941.0410228443313,16.503,7.26,463.9,1158.0,495.0,48.2,53.5,7.06,494.0,1105.0,550.0,5.431,36000000.0,29000000.0,\N,6.96,1370.0,494.0,1090.0,351.0,6.94,20.0,18.8,82.0,9940.0,6.67,200.0,71.0,211.0,8990.0,7.19,19.3,96.0,47.5,6.5,15.4,7.01,14.0,111.0,26.5,540.0,180.0,0.5,6.695,0.555,6290.0,4050.0,945.0,150.237589728036,6.635,0.58,5350.0,3685.0,660.0,122.408963585434,6.6075,2.925,54.4525,6.56,3.79,54.45,990.0,475.0,2.0842105263157893,200.0,6.96,3.32,49.13,1788.0,1600.0,1.1175,27.0,6.94,3.64,51.06,1716.0,1525.0,1.1252459016393443,26.0,6.87,2.97,51.96,18.99,53.72,168.0,\N,\N,\N,340.0,141.0,\N,\N
2023-05-24,1.3,14.13,15.430000000000001,911.884640387684,16.921,6.89,449.1,987.0,460.0,78.4,40.5,7.13,508.9,1263.0,585.0,6.745,29000000.0,61000000.0,630.0,7.06,1615.0,554.2,1315.0,312.0,6.81,11.0,10.3,49.0,10770.0,6.76,107.0,31.9,136.0,8750.0,7.07,19.5,90.0,40.5,4.5,22.4,7.03,16.9,62.0,24.5,650.0,300.0,0.2,6.775,0.54,6375.0,3405.0,940.0,147.448422150914,6.635,0.605,5640.0,3095.0,655.0,115.423153636011,6.655,3.6775,54.2225,6.53,4.15,53.98,1044.0,425.0,2.456470588235294,202.0,6.92,4.04,46.32,2412.0,1625.0,1.4843076923076923,28.0,6.91,3.93,44.56,2154.0,1475.0,1.4603389830508475,27.0,6.86,2.89,50.57,19.49,52.75,127.0,\N,\N,\N,340.0,113.0,\N,\N
2023-05-25,1.2,13.56,14.76,913.5359286996348,16.157,7.0,554.3,1204.0,650.0,58.8,73.0,6.99,509.1,1198.0,685.0,7.109,47000000.0,32000000.0,535.0,7.23,1920.0,464.4,1476.0,388.0,6.96,18.0,14.7,62.0,10920.0,6.87,36.0,17.7,87.0,8960.0,7.11,21.5,60.0,28.0,5.0,15.7,6.87,17.7,54.0,22.5,570.0,230.0,0.5,7.17,0.48,6470.0,3650.0,925.0,143.223842624142,6.87,0.64,5735.0,3125.0,640.0,111.012352292997,6.61,2.8975,57.7275,6.55,3.85,58.02,1080.0,450.0,2.4,190.0,6.85,3.61,52.17,1908.0,1550.0,1.2309677419354839,28.0,6.92,3.42,58.26,2160.0,1500.0,1.44,27.0,6.88,3.26,55.38,20.68,53.02,142.0,\N,\N,\N,283.0,170.0,\N,\N
2023-05-26,0.9,15.2,16.099999999999998,986.2174578866768,16.325,7.24,404.1,941.0,460.0,51.5,55.5,7.04,539.3,1067.0,595.0,5.48,38000000.0,20000000.0,665.0,6.99,1180.0,629.3,1269.0,338.0,6.94,18.0,16.7,56.0,11600.0,6.88,32.0,21.5,62.0,11020.0,7.29,19.5,57.0,24.5,6.0,12.0,6.89,20.3,60.0,25.5,490.0,190.0,0.2,7.055,0.455,6675.0,4010.0,935.0,141.101551001925,6.825,0.495,5945.0,3060.0,775.0,130.213972306114,6.6375,3.89,54.5325,7.04,4.15,55.37,906.0,350.0,2.5885714285714285,200.0,6.97,3.61,49.14,1776.0,1550.0,1.1458064516129032,28.0,7.58,4.06,48.63,1608.0,1325.0,1.2135849056603774,28.0,7.17,3.45,53.09,22.69,55.15,154.0,\N,\N,\N,340.0,113.0,\N,\N
2023-05-27,1.4,11.49,12.89,760.0684002594493,16.959,7.01,433.9,1039.0,470.0,73.4,42.0,7.11,479.1,1054.0,510.0,5.042,43000000.0,31000000.0,580.0,7.05,980.0,494.1,1039.0,340.0,6.91,16.0,14.7,49.0,9630.0,6.8,29.0,18.3,69.0,10300.0,7.09,20.5,66.0,33.5,4.5,28.0,7.02,19.5,54.0,22.0,540.0,140.0,0.2,6.97,0.49,6430.0,3655.0,925.0,144.614054948934,6.88,0.635,5770.0,3080.0,735.0,127.741585233442,6.65,3.13,50.265,6.96,3.97,53.15,\N,350.0,\N,203.0,7.0,4.11,48.88,1548.0,1375.0,1.1258181818181818,28.0,7.07,3.12,52.43,1614.0,1375.0,1.1738181818181819,28.0,7.01,3.35,51.72,20.43,50.7,156.0,\N,\N,\N,283.0,170.0,\N,\N
2023-05-28,1.7,13.29,14.989999999999998,867.2259184263811,17.285,7.21,388.9,1081.0,400.0,55.4,74.5,7.43,373.9,1098.0,380.0,6.75,50000000.0,4000000.0,325.0,7.33,640.0,403.9,1011.0,412.0,6.87,44.0,20.5,64.0,10510.0,\N,\N,\N,\N,8830.0,7.21,18.1,80.0,44.5,8.0,16.0,\N,\N,\N,\N,600.0,200.0,\N,6.615,0.395,7140.0,4065.0,825.0,115.85155549424,6.575,0.67,5550.0,3260.0,465.0,82.8174994766903,6.61,3.2,52.805,6.88,4.24,45.06,948.0,375.0,2.528,201.0,7.01,3.52,49.89,2070.0,1450.0,1.4275862068965517,28.0,7.02,3.32,51.87,2304.0,1325.0,1.7388679245283019,28.0,6.88,2.83,\N,23.02,\N,141.0,\N,\N,\N,\N,\N,\N,\N
2023-05-29,1.3,11.52,12.82,735.3025523372527,17.435,6.87,\N,1260.0,585.0,57.7,54.5,7.11,433.9,1104.0,440.0,10.6,40000000.0,3000000.0,495.0,7.1,860.0,373.9,1062.0,391.0,6.72,24.0,15.1,81.0,10270.0,6.84,28.0,16.3,94.0,4280.0,7.13,\N,62.0,24.0,7.0,21.3,7.04,16.3,88.0,29.0,620.0,250.0,0.5,6.755,0.37,7420.0,3645.0,930.0,125.838788385347,6.62,0.695,5500.0,2900.0,460.0,85.2924268554658,6.6675,3.345,49.0025,6.65,4.02,48.34,846.0,375.0,2.256,200.0,7.05,4.28,45.06,1662.0,1425.0,1.1663157894736842,28.0,7.11,3.69,48.76,1884.0,1125.0,1.6746666666666667,28.0,6.87,3.27261687917418,48.2374768088996,19.3,52.8,151.0,\N,\N,\N,340.0,170.0,\N,\N
2023-05-30,1.1,9.93,11.03,663.3389463555449,16.628,6.92,\N,1198.0,335.0,47.0,43.5,6.87,\N,1304.0,665.0,8.49,50000000.0,22000000.0,530.0,7.0,815.0,\N,956.0,377.0,6.9,21.0,\N,50.0,9560.0,6.8,30.0,\N,58.0,1600.0,7.21,\N,54.0,37.5,10.0,10.1,6.97,\N,58.0,19.0,500.0,200.0,0.2,6.88,0.535,6780.0,3655.0,800.0,117.539247024426,6.83,0.785,5445.0,2690.0,570.0,104.474100542811,6.65,3.3725,57.035,6.69,3.83,54.91,786.0,400.0,1.965,200.0,7.08,4.15,51.5,1566.0,1575.0,0.9942857142857143,28.0,7.09,5.17,48.31,1770.0,1250.0,1.416,28.0,7.0,3.62778953622205,52.3029682702151,25.21,54.3,167.0,\N,\N,\N,340.0,113.0,\N,\N
2023-05-31,1.3,10.55,11.850000000000001,585.0118483412323,20.256,7.16,\N,1044.0,485.0,69.4,30.5,6.73,\N,1157.0,405.0,6.254,60000000.0,2000000.0,485.0,6.87,945.0,\N,1249.0,420.0,6.92,16.0,\N,41.0,9370.0,6.94,15.0,\N,46.0,10770.0,\N,\N,\N,\N,\N,\N,6.98,\N,85.0,38.5,610.0,150.0,0.2,6.845,0.355,6185.0,4035.0,945.0,152.791212008721,6.885,0.99,4475.0,3190.0,775.0,173.669183169574,6.585,2.62,52.7875,6.37,3.64,55.77,978.0,475.0,2.0589473684210526,200.0,6.72,4.15,51.5,1860.0,1300.0,1.4307692307692308,28.0,6.63,4.17,48.3,1920.0,1175.0,1.6340425531914893,28.0,6.66,3.28942553969997,53.1701890990014,20.35,53.5,174.0,\N,\N,\N,\N,\N,\N,\N
2023-06-01,1.0,9.99,10.99,661.8887015177066,16.604,7.18,344.6,914.0,375.0,67.8,58.0,7.21,389.1,1038.0,405.0,5.21,46000000.0,21000000.0,365.0,7.11,1135.0,554.1,1164.0,405.0,7.21,17.0,15.3,58.0,10550.0,7.19,29.0,16.5,66.0,5070.0,7.29,18.2,58.0,22.5,4.5,10.6,7.4,13.5,81.0,15.5,480.0,90.0,0.1,6.795,0.545,6100.0,4410.0,920.0,150.900894846769,6.595,0.375,4570.0,2730.0,795.0,174.471192119285,6.585,2.54,55.945,6.37,3.75,52.22,840.0,525.0,1.6,200.0,6.71,3.24,50.97,1884.0,1450.0,1.2993103448275862,28.0,6.66,3.92,50.12,2280.0,1375.0,1.6581818181818182,28.0,7.13,2.97,49.76,21.18,54.38,170.0,\N,\N,\N,566.0,113.0,\N,\N
